ucid,BVALL,BVNR,pop100m,buildup100,Worldpop,gdp_new2
6796,6054949,0,36221.62952,0.999877,11471.26196,124710876.9
6797,1749192,0,42627.8899,0.339735,8075.977722,144594914
6798,47826349,1907311,276837.5075,5.375809,103908.0542,882274460.9
6799,24092704,6870416,73541.21398,3.027096,76051.99817,202072253.7
6800,17418260,2950861,60374.0369,2.011611,17575.83975,257786602.8
6801,2264005,0,22766.35991,0.436139,7946.480896,23900118
6802,4040382,48502,86469.30623,0.923794,36881.60556,735837534.3
6803,44802639,3198882,91185,4.563262,50428.08383,325728154.2
6804,281897,0,3695.543742,0.107088,2915.181519,0
6805,25921173,124118,134504.4738,3.170709,43301.11945,1043011398
6806,16631586,1524182,104138.7405,2.145306,38218.43091,357660258.4
6807,4811684,33927,41197.0585,1.200051,30248.67216,285026552.5
6808,32513379,283168,366745.6575,4.429761,129406.3779,2083731071
6809,7122262,72595,62964.55444,1.279111,16820.79813,362245054
6810,119040593,35672272,445533.0955,12.864134,245432.7603,5659508804
6811,50001543,24435768,261665.5431,5.096421,98633.04657,1762690477
6812,8489341,147020,64033.99096,1.551115,26516.4669,480706713.6
6813,22488164,1384427,106834.8801,2.879029,49856.58441,916468476.9
6814,27738240,2304490,88693.35431,3.853481,52979.64886,414979967.2
6815,14586762,4549310,36936.92016,2.264764,29581.64075,357179321.9
6816,134733106,2191307,570576.2446,19.559301,375593.5406,15434630295
6817,5130479,24691,39952.10034,0.779603,15584.45551,78965105.63
6818,6313295,923478,104739.9815,1.174883,44576.59705,5600537584
6819,2481153,298151,36446.1234,0.62569,25727.07617,281679170.9
6820,11085208,220788,82855.2515,1.779802,34268.79633,1306598268
6821,8137907,0,50185.7249,1.288133,15660.92535,130507342.3
6822,77257998,4447386,392032.5247,10.373971,239081.9048,1555213743
6823,5639412,137282,189425.2986,0.748513,141417.2136,863979395
6824,39220594,365498,232865.6824,5.753552,114560.7416,5552921600
6825,7501006,6461,58643.80048,1.231658,27327.07016,75450189.63
6826,8134743,22158,90670.87181,1.242515,37626.58984,247972443
6827,5330180,16204,40416.65262,0.88635,18703.69104,71657184.25
6828,741560,0,25955.72633,0.232145,7407.578735,37095430
6829,12805002,1004318,120779.9251,1.90226,30093.37445,378235483.5
6830,10100382,107584,90840.52538,0.977845,21569.35004,322723934.9
6831,6682761,2188991,41229.05179,1.211186,25185.38812,177821932.8
6832,63234394,2926930,272796.3195,8.042333,151309.2492,3269606317
6833,2592527,0,46128.02392,0.470265,13873.96802,78861862.44
6834,48683885,17181863,290415.6027,5.67937,167085.0043,7225964501
6835,11730043,685835,62159.92544,1.913308,28197.79388,676934926.5
6836,5450510,0,40730.93316,0.677992,11920.26746,59941952.78
6837,4254364,0,45685.55536,0.619259,10339.92426,269283204.6
6838,436008,15734,15482.25177,0.125274,5153.028748,2314341.625
6839,6553323,69156,75588.92515,1.055962,19489.94937,228812860
6840,154130040,7608430,1410497.226,16.848218,1058728.993,10945936919
6841,2510558,21439,26081.17021,0.548525,9080.340881,55852256.87
6842,7890104,0,48657.54649,1.326654,12939.79498,95860843
6843,6942709,0,42815.04863,1.230445,19233.93506,98421080
6844,3365275,265780,33287.21729,0.463409,13924.00259,9309216.156
6845,2546155574,380340671,21780326.49,176.308925,19661050.23,3.57374E+11
6846,10534118,638423,46085.36071,1.552547,20649.75293,563974418.1
6847,48357795,8433329,200649.8667,6.669949,122758.1837,734638340.2
6848,16138139,192607,129984.2773,2.230817,33739.13843,146763157.2
6849,5659203,3034,55827.95803,1.003677,27747.16681,102713153.9
6850,3467504,2643,32018.09345,0.666477,19196.41522,54770336.71
6851,615544,0,15389.43017,0.193338,10500.18677,3811398.719
6852,1090437,0,28083.84805,0.238448,7429.64447,35238336
6853,5866023,2523,58175.47452,1.082117,20949.20132,437999453.9
6854,986136,0,10596.98549,0.264948,7984.616455,4503484.656
6855,5422649,0,50857.31268,0.99577,13546.12613,45524651.31
6856,58274343,2402122,309829.8184,8.119188,149028.9235,4878764831
6857,2972848,0,26783.88057,0.396678,5782.882568,3837378.875
6858,276608,19148,5137.530898,0.108335,1988.970734,9181602
6859,516701,0,13307.46522,0.143704,8812.422119,0
6860,416119,24425,9923.928248,0.163438,11233.30359,199755744
6861,127030,1392,3301.676226,0.045323,811.3977966,0
6862,11827780,266588,124236.1952,1.780781,35395.86792,1504580946
6863,2525424,18405,63987.22511,0.48323,18068.44507,282975570.1
6864,7759830,103425,35692.19239,1.231485,14642.76398,96132689.63
6865,837649,0,20858.65794,0.307778,15385.5058,36800004.71
6866,6592384,19264,48315.46365,1.127203,20532.26642,266026540.3
6867,22554678,283511,97662.99927,2.896402,38274.97513,644673255.6
6868,9144675,23662,63108.9726,1.563083,17179.5325,100846720.8
6869,2123104,0,40168.54358,0.419021,15163.4007,91436632
6870,5979149,29502,57364.97799,1.094136,19641.76923,346778602.1
6871,1374152,49536,20357.95204,0.302526,7655.974731,88131681.01
6872,3056319,0,52672.51219,0.584775,21975.07758,328032784.3
6873,14098245,4852137,49507.88705,1.823424,18535.17603,160002485.2
6874,13593329,31841,70834.1219,2.266173,29354.19379,95266792
6875,18611492,4559656,37706.35876,2.315841,27612.5108,133605100.4
6876,54062321,23031305,99701.36919,5.503419,60718.61633,1414974521
6877,16522633,1561195,71483.48085,2.482898,34075.37677,167823105.8
6878,788538,0,15310.58271,0.193285,4662.188049,25645818.94
6879,1049230,0,20372.28732,0.23954,6765.833801,2843107.625
6880,452500,0,8384.726648,0.181557,10221.33466,50883927.83
6881,2693825,0,67923.41619,0.609479,31986.13342,459447066.1
6882,26242524,90976,133148.9219,3.896858,66912.47314,1250523221
6883,26785795,0,124868.493,3.719848,52300.073,644584514.4
6884,5564793,2591475,43703.83592,0.793174,22695.56039,201037904.1
6885,7603044,0,60626.94821,1.283945,16538.63147,93153138.36
6886,4721485,0,69399.57499,0.800846,20185.0824,122404282.5
6887,1704931,0,42988.96089,0.369554,18378.8587,281324961.4
6888,21811202,8699996,89748.32854,3.211416,49536.98941,685095601.1
6889,3509425,1005920,34235.05014,0.870751,14496.54181,147819798.5
6890,7095931,1899,109388.9979,1.096546,25121.61993,339166354.2
6891,125390189,3411963,488805.2847,14.016926,300948.4733,7158204690
6892,1831819,0,46927.06152,0.340861,3797.745789,46503880
6893,926673406,15429021,3455351.338,102.97116,2685215.034,15762028684
6894,778968,0,15124.7675,0.189991,4046.965454,135290.9531
6895,244149,0,6349.958855,0.097618,2823.450989,0
6896,785182,0,13531.80371,0.208133,4657.227173,4047985.5
6897,23414280,769029,128904.2018,2.86517,48463.32684,1817050443
6898,31431505,2022490,239220.6952,4.191215,97013.12842,406982186
6899,6811017,386848,81136.34403,1.219331,25914.66501,337175876.5
6900,83202417,5414595,441833.3348,11.054069,244470.9223,6140885614
6901,42854199,22902669,84595.42719,4.025133,98018.3468,973321839.8
6902,244649,0,4668.422808,0.096899,2325.612152,83078.47656
6903,2862982,187790,28015.18547,0.713856,13837.33264,207317419.3
6904,7758291,36030,70858.78556,1.204364,26291.85541,63376141.88
6905,409766,0,12592.35063,0.162413,10892.00488,1747350343
6906,18839189,931852,336512.1248,2.968255,172636.97,2687865351
6907,116140332,9931957,637398.1412,16.397109,394021.0787,5980148922
6908,3657675,1689,33546.02306,0.729687,16591.29608,78410638.5
6909,911271,0,19805.6592,0.195837,4039.757202,10715196
6910,6064905,1479361,35369.14951,0.799129,25697.0228,287334506
6911,2409228,0,23336.16946,0.435146,6690.268311,11288651.25
6912,184510421,23084663,669533.0228,21.020704,491057.4847,6659320494
6913,22896940,1122356,127079.349,3.134916,58418.75537,295439864.8
6914,18609813,8769588,99562.00853,1.744133,32999.82623,789883514.8
6915,10362188,8081,53175.69144,1.467562,28790.1842,311364683.4
6916,1208121,0,20314.66698,0.269336,9432.250488,6858136
6917,18092333,0,139549.5128,2.739283,58257.30359,381601473.9
6918,8071458,0,57141.98625,1.478816,18242.74707,85698824.38
6919,5182633,14740,73391.3953,1.048252,24152.85052,354001345.6
6920,4816936,791031,24543.73584,0.530962,9918.10437,193640183.3
6921,2359000,0,43711.75713,0.454512,15012.26074,38928605.16
6922,421732,0,10851.46501,0.1527,2434.34198,59649177
6923,14732955,982714,67242.47891,1.976756,34990.31793,244845554.3
6924,6051317,28297,60940.00842,0.815689,9936.201111,94475399
6925,2965314,145,22503.56851,0.579863,8114.846863,14807792.3
6926,27583899,75084,136939.2537,4.352144,118610.4724,949222690.2
6927,9890066,32292,94957.21613,1.652863,28791.91687,284902579.6
6928,3270032,0,81909.43373,0.496047,10866.97174,0
6929,8255456,1123878,129235.8195,1.252129,19938.5249,280983520.6
6930,595021,0,14707.70265,0.160563,9138.019531,4771470.5
6931,835333,0,34980.91363,0.227919,10440.87268,33554794.59
6932,783956,0,15463.7858,0.152336,2880.267883,160012957
6933,14159490,171892,60436.77134,1.803378,25802.59506,1232721934
6934,20977385,8495407,61040.32214,2.307422,23933.96436,142334305.3
6935,29339,0,1887.467837,0.011674,2501.20842,1527774.188
6936,7082211,0,66413.90342,1.220628,27678.26389,95986503.94
6937,677652,0,12820.91826,0.183768,6340.994965,57301457.5
6938,3293386,53893,48720.28122,0.51616,8418.556458,83681125.83
6939,8402774,131271,53835.47472,1.507076,19105.38678,81173497.84
6940,8230599,4086376,66067.56849,1.185396,17359.51349,165040930.3
6941,2836414,0,50423.73593,0.561936,10362.74435,373967434
6942,1670648,0,22789.35408,0.665657,30174.61517,746049344.4
6943,4774401,0,48267.0125,0.727796,14299.14813,49303293.16
6944,657087,0,19709.29291,0.14402,1236.065582,809396.25
6945,1620608,0,22899.30325,0.576638,22477.73938,204091631.3
6946,7307938,3110337,87734.07316,1.080916,24833.3924,375559407
6947,2244494,0,31791.0973,0.425884,5951.842011,3832087.926
6948,46732316,1565858,196151.3431,5.633707,97599.099,1838496588
6949,7396261,39421,61362.70701,1.384005,20097.16672,395247937.6
6950,4929998,40771,54261.0754,0.950311,18764.14383,191300920.3
6951,2293191,0,42371.40637,0.470489,15590.94287,34245596.12
6952,2294664,388188,34467.98965,0.524624,17637.15942,12324114.83
6953,3440151,601846,33721.58676,0.67239,11616.91174,18598499.19
6954,3467053,0,59931.5488,0.64924,11458.25275,349490344.8
6955,5199513923,492724639,27376770.92,525.418105,25143026.95,3.47141E+11
6956,24126469,12469175,44779.17797,2.718839,32113.185,493557578
6957,3423387,14185,69328.8399,0.655497,23643.77502,84270469
6958,28234113,0,207874.221,4.053776,86595.97644,639248020.3
6959,9917992,0,127516.6681,1.309661,43652.21497,332900308
6960,4039692,162198,37749.77001,0.749066,10671.14093,58076235
6961,1166695,0,27039.8893,0.264804,6721.593597,1403778132
6962,8367455,1053220,77970.01488,1.108182,18207.64526,292573327
6963,1670753,0,24072.9316,0.34685,5862.158447,1016759.406
6964,12474648,65354,75350.00708,2.359575,118989.2331,484313261.6
6965,111984531,979742,1161864.416,15.552975,885567.0607,4241071739
6966,1392413,0,20417.46111,0.284395,6265.92865,45616.27344
6967,3509537,49310,41110.57311,0.552322,10247.04492,66023529.63
6968,8972482,0,43311.14009,1.681338,17650.11023,89995875.43
6969,11898264,874561,95064.53362,1.995543,32685.85266,266386799.9
6970,365356815,12468834,1752986.701,40.087805,1258987.205,15533052456
6971,28266654,518597,162533.5472,3.885578,69517.78546,475817345
6972,5372241,68399,86229.88811,0.860251,24362.18304,142355744.4
6973,3838080,890304,35022.19963,0.77351,16396.22137,710780591.9
6974,20849453,1008397,189984.1694,2.891883,101444.4562,974158645.6
6975,26854749,0,114821.2932,3.214257,25228.17361,749989831.7
6976,5898652,0,75839.58983,0.755298,17709.50519,86960703
6977,2283396,0,45218.85048,0.478004,6471.782623,249907372.5
6978,105483058,25727253,382857.5049,12.528077,226708.4164,3202109244
6979,7391040,9242,70477.20943,1.197789,35037.51111,70775932.94
6980,19416179,86418,155504.9706,2.974235,47624.16492,333170059.5
6981,4716342,435463,49284.61715,0.818564,5411.682892,221459712.3
6982,11147622,2433355,40907.40736,1.915608,32604.83994,418221321.8
6983,1545308,0,31684.59013,0.341127,8736.805359,57435995.88
6984,102842137,1948207,379716.9612,10.394227,366917.2988,2881110202
6985,12596726,440169,53130.94907,1.661111,21647.95572,65876023.75
6986,10482127,12283,108583.5113,1.537888,36824.71118,1621018728
6987,1722784,0,27204.4066,0.299863,4174.661743,645328.9375
6988,4169959,2120657,25226.3193,0.724624,21882.95058,128909042.6
6989,23378253,10982721,62033.41481,2.722537,42160.09546,332997012.1
6990,20485057,45699,195655.2146,2.823166,61078.91553,1229823153
6991,5222816,0,56419.32088,0.752703,10063.01001,51564892
6992,21375708,0,190588.2151,3.033292,85850.88513,697796130
6993,9697261,243711,166369.5511,1.623842,96408.9613,567686202.5
6994,2614069,0,44311.9834,0.467046,14945.63513,90988890.64
6995,134379907,15372090,607123.6693,16.884153,346424.5779,6547528301
6996,28116048,542,245522.7293,4.05494,79325.50989,1485598361
6997,2934930,0,30731.40374,0.569438,8570.59494,73666234.78
6998,4596496,0,38570.99157,0.760531,13322.56647,74268182.49
6999,12297856,1523187,69754.43692,2.126683,23807.90436,351445284.1
7000,11385225,0,49051.63918,1.372356,33754.09271,143161859.8
7001,4906450,0,53905.92479,0.856182,33557.40942,61274137.09
7002,3717626,0,41380.99648,0.690399,12588.12274,1128625.859
7003,4652139,0,84317.91754,0.885068,42510.8233,42970689.16
7004,8104078,41457,56976.74419,1.337606,15407.59714,118818615.2
7005,9327261,5065,81951.06685,1.468341,28953.3172,329876179.9
7006,10781453,119799,69158.82648,1.683929,23863.93848,133178043.5
7007,836444,0,16073.04028,0.196419,3156.484436,6000542
7008,13409183,3348789,89492.24775,1.729548,42012.92822,200021045.5
7009,3861560,14600,56523.25057,0.548243,9436.68158,311620222.6
7010,20243306,51473,58096.4548,2.622086,49154.50319,476261317.6
7011,45239224,768018,335246.1713,6.091556,153990.7905,997400551.5
7012,7239262,806354,81929.55785,1.03356,36630.35791,84972254
7013,717152,0,7805.894391,0.234311,6398.773438,23435520.16
7014,4683490,8300,75870.28751,1.072605,51015.93952,13851391153
7015,14783109,242567,160116.6598,2.034519,69366.43372,914361827.2
7016,233553953,861379,988603.6001,28.932193,682995.2736,3211321656
7017,16787797,108026,172895.3866,2.431439,48848.15918,669141607.2
7018,25570432,1293639,103798.876,3.33887,34108.99634,458973735
7019,8482469,5205253,48152.02155,1.373812,26993.49896,466452236
7020,1749160,0,18315.30634,0.403461,7491.770325,1257757173
7021,26224456,3001892,138907.3726,3.358307,39308.35123,991684752.1
7022,9568942,0,104153.862,1.544075,19956.31567,191344078.3
7023,5645801,0,60988.60425,0.888146,12100.85687,131593197.8
7024,9432422,95442,67515.84839,1.507096,18209.96179,361174380
7025,4819987,502,37170.34133,0.92277,11940.53851,180291661.5
7026,5968073,0,100183.1691,1.114382,27962.49011,503125553.4
7027,13187232,1090513,96464.22509,2.190913,52089.75769,1091636770
7028,216051627,15157236,1075868.299,26.784442,708692.39,4826263168
7029,4381948,41454,49834.17472,0.762069,19192.30478,32435403.86
7030,86196473,3484291,835382.1938,12.831385,548234.017,3821177451
7031,12630323,23,176155.1412,2.07487,59310.1123,1262448689
7032,2271644,2964,54094.63181,0.688261,29690.26819,109245408.7
7033,52208081,86978,463643.339,7.348148,212540.0006,2156396090
7034,2756049,1585,39076.98342,0.528516,12024.70093,32104331.5
7035,1674539,6026,30119.28202,0.370692,15597.71265,0
7036,3672035,0,34570.3856,0.710368,14402.47705,354153379.8
7037,38465023,3593676,223535.0423,4.491399,59360.37038,1043153863
7038,3730531,26751,40406.42359,0.619137,9842.032715,54781062.38
7039,11925981,0,41890.68723,2.028606,43537.94122,260213910.1
7040,6030686,29445,36720.77583,0.786074,10470.91901,170609613.4
7041,1488025987,119621509,6522608.764,132.931888,5892178.944,57497754909
7042,3888949,44022,46859.7155,0.681182,16645.79956,421316417.5
7043,5903267,2180,53400.93334,1.029374,13103.75909,293127573.5
7044,10709833,5650255,39022.06177,1.420087,13296.86398,178494962.3
7045,1100780594,108254913,3133533.585,82.435708,3074648.236,32727236505
7046,464147,0,18432.04115,0.13848,6333.531616,16011563.4
7047,5822679,101311,37839.76842,0.827454,9913.242584,197239359.8
7048,7203028,35103,83994.97473,1.193542,38090.66852,216665655.9
7049,1034852,0,17371.56239,0.254262,11990.99368,7313028.926
7050,8080951,96441,87152.61731,1.291921,21889.98267,271967689.5
7051,13077466,321339,123499.2116,1.994206,38972.24286,919523616.2
7052,1472009,1921,37438.69844,0.299203,14638.44336,159773375.3
7053,5444788,160298,49750.84866,0.932467,14379.21301,109394112.8
7054,1712924,14828,38522.82538,0.399512,4072.283142,48135930.56
7055,120271540,14834058,647043.0786,15.445048,382867.1374,1768827016
7056,13397538,926108,145781.8011,1.869834,63620.33423,376187570.9
7057,1787276,0,21748.12772,0.351974,8095.241577,20191551.31
7058,6083256,44167,36952.36254,1.029015,13857.50888,587709198.5
7059,6425077,85623,41353.0482,1.102837,14529.48636,441523549.6
7060,5500787,501699,52092.66288,1.098258,24650.32684,134917200.6
7061,260519502,12339861,2055280.896,36.621048,1519736.132,8883385053
7062,966991,0,10729.87278,0.219765,2007.415649,0
7063,34075701,1373513,326198.3719,4.46163,153064.7912,1205598557
7064,11241144,1373303,64733.5514,2.004853,55129.21063,317941964.1
7065,2213546,0,25545.77961,0.376529,6427.936981,81801591.31
7066,24911708,126834,226757.7885,3.955253,98178.68915,768234933.8
7067,6467697,1764259,55115.6936,0.909112,38432.9696,93798409.22
7068,1774475,23935,36560.59562,0.312443,8702.554932,45824647.5
7069,12023566,41524,119084.6528,1.687393,29142.43311,285685253.4
7070,5490756,273711,63281.8601,1.166499,36949.62396,601538659.3
7071,2304246,0,22468.91501,0.522531,7690.700958,38925552
7072,1379364,0,27058.08588,0.26689,6362.817505,275238483.3
7073,2398199,0,29182.02803,0.499592,7312.004456,0
7074,15169829,0,130741.2627,2.035815,48784.84174,263024843.1
7075,25386477,650013,156011.4504,3.998811,63404.52213,1322244814
7076,2444079,0,36524.98375,0.490141,9284.100525,36931456
7077,33606998,32779,248394.3762,4.636582,114105.8945,1684979465
7078,1576448,0,19431.79082,0.325394,4283.572662,25250269
7079,2223019,5138,28782.4023,0.474327,9804.19928,362747127.1
7080,51912877,18549474,105325.7852,6.463802,97168.37622,230341195.1
7081,38823822,469468,297416.7648,5.667313,151209.8849,12072625914
7082,5000184,241768,52603.28225,0.924004,40658.06372,194915105.5
7083,1360535,0,19198.87357,0.284597,9113.479431,61046040
7084,68771404,145489,652969.5666,9.233229,333295.4222,4042321415
7085,110809270,7903639,173233.2835,11.568423,106275.0391,465672814
7086,16517532,0,83620.34507,1.594012,51059.82086,486663209.5
7087,2130546,0,20672.08356,0.403998,8223.698242,0
7088,9584471,1083141,67216.52829,1.490292,19310.04388,138125207.3
7089,15026606,1053424,115500.4589,2.296118,41270.81219,528426475.8
7090,3951130,203046,43725.25407,0.67038,10357.71564,178356224.9
7091,1557211,0,21669.76377,0.525675,5264.65625,43345523.81
7092,5366631,0,80277.36475,0.792686,35315.29541,97949013.88
7093,2474374,10380,32123.06011,0.296485,3025.692505,17516037.78
7094,12359010,1560980,44506.89711,1.39018,45298.82358,90363856.79
7095,4894277,470235,38975.27241,1.01494,26383.17871,204681468.5
7096,854362,0,12502.79198,0.281061,1793.75885,16319556.13
7097,21399997,1405049,107164.1858,3.413349,44506.99347,541846668.5
7098,3824983,99282,37688.84747,0.684102,11828.05786,47028121.53
7099,6488868,995,62702.29229,1.204206,20904.55566,270248354.8
7100,674118,0,20221.30794,0.185435,3252.845093,556248.0625
