GHUB_ID,share_of_barrier_5km_nb,nonconvexity_5km_nb,share_of_barrier_10km_nb,nonconvexity_10km_nb,share_of_barrier_5km_b,nonconvexity_5km_b,share_of_barrier_10km_b,nonconvexity_10km_b,detour_5km_nb,detour_10km_nb,detour_5km_b,detour_10km_b,nonconvexity_elastic_nb,nonconvexity_elastic_b,share_barrier_elastic_nb,share_barrier_elastic_b,detour_40km_b,share_barrier_40km_b,nonconvexity_40km_b
144,0.007571862,0.00933149,0.01391041,0.006990344,0.007571862,0.00933149,0.01391041,0.006990344,0.597520642,0.570752663,0.597520642,0.570752663,0.011772559,0.011772559,0.010427029,0.010427029,,,
145,0.000175635,7.12E-05,0.000429302,0.000178039,0.000175635,7.12E-05,0.000429302,0.000178039,1.385299806,0.927326255,1.385299806,0.927326255,0,0,0.000869014,0.000869014,,,
146,0,0,9.77E-05,8.85E-05,0,0,9.77E-05,8.85E-05,0.785335976,1.114291914,0.785335976,1.114291914,0,0,0.001954697,0.001954697,,,
147,0.006071592,0.000408708,0.011684609,0.009851205,0.006071592,0.000408708,0.011684609,0.009851205,0.843293016,0.72569339,0.843293016,0.72569339,9.40E-05,9.40E-05,0.000783186,0.000783186,,,
148,0.027767045,0.011773221,0.034200782,0.030246576,0.027767045,0.011773221,0.034200782,0.030246576,1.443536532,1.620521646,1.443536532,1.620521646,0,0,0.002527947,0.002527947,,,
149,0.353305495,0.024759023,0.372123099,0.01650388,0.353305495,0.024759023,0.372123099,0.01650388,0.909972141,0.680288407,0.909972141,0.680288407,0.008188532,0.008188532,0.370387895,0.370387895,,,
150,0.00363883,0.006015048,0.001798721,0.001749467,0.00363883,0.006015048,0.001798721,0.001749467,0.641819547,0.738728015,0.641819547,0.738728015,0.013070052,0.013070052,0.008885024,0.008885024,,,
151,0.018107139,0.030380856,0.004616685,0.008524427,0.018107139,0.030380856,0.004616685,0.008524427,1.302645764,0.982212796,1.302645764,0.982212796,0,0,0.665770976,0.665770976,,,
152,0.328753112,0.045088969,0.371449551,0.090196319,0.328753112,0.045088969,0.371449551,0.090196319,0.758984683,0.70395183,0.758984683,0.70395183,0.049465448,0.049465448,0.331376273,0.331376273,,,
153,0.003857203,0.003850447,0.006655219,0.006552391,0.003857203,0.003850447,0.006655219,0.006552391,0.74599365,0.562787633,0.74599365,0.562787633,0.00296698,0.00296698,0.005423856,0.005423856,,,
154,0.34684824,0.04462539,0.44048784,0.060242817,0.34684824,0.04462539,0.44048784,0.060242817,0.801392197,0.652329955,0.801392197,0.652329955,0.061984569,0.061984569,0.335435222,0.335435222,,,
155,0.001877732,0.0024247,0.009884145,0.006560905,0.001877732,0.0024247,0.009884145,0.006560905,0.481867317,0.602233353,0.481867317,0.602233353,0.003316986,0.003316986,0.004411589,0.004411589,,,
156,0.455316888,0.002658908,0.482391074,0.004465134,0.455316888,0.002658908,0.482391074,0.004465134,0.513762277,0.692640876,0.513762277,0.692640876,0.003735324,0.003735324,0.383914837,0.383914837,,,
157,0.04678261,0.022148391,0.302210423,0.024310619,0.04678261,0.022148391,0.302210423,0.024310619,0.610938293,0.652916724,0.610938293,0.652916724,0.028034825,0.028034825,0.048771995,0.048771995,,,
158,0.003602253,0.003964926,0.029294938,0.01763159,0.003602253,0.003964926,0.029294938,0.01763159,0.772751191,0.680512474,0.772751191,0.680512474,0.002597546,0.002597546,0.007646913,0.007646913,,,
159,0.000490845,0.000300944,0.00140871,0.000895868,0.000490845,0.000300944,0.00140871,0.000895868,0.623251786,0.533476561,0.623251786,0.533476561,0,0,0.000434873,0.000434873,,,
160,0.077545376,0.08376684,0.042498396,0.04614554,0.077545376,0.08376684,0.042498396,0.04614554,0.752358602,0.664423452,0.752358602,0.664423452,0.1091609,0.1091609,0.110908747,0.110908747,,,
161,0.008466051,0.002246873,0.055464767,0.013226346,0.008466051,0.002246873,0.055464767,0.013226346,0.754244193,0.571633006,0.754244193,0.571633006,0,0,0.000533954,0.000533954,,,
162,0.093826791,0.036076535,0.113218452,0.06668938,0.093826791,0.036076535,0.113218452,0.06668938,0.913536588,0.77475883,0.913536588,0.77475883,0.030487912,0.030487912,0.050911416,0.050911416,,,
163,0,0,0.001706846,0.000451983,0,0,0.001706846,0.000451983,0.780463044,0.730805803,0.780463044,0.730805803,0,0,0.000644886,0.000644886,,,
164,0.000173984,0.000206428,4.35E-05,7.77E-05,0.000173984,0.000206428,4.35E-05,7.77E-05,0.533355179,0.566010749,0.533355179,0.566010749,0,0,0.000480605,0.000480605,,,
165,0.166628035,0.096968301,0.061073203,0.074908271,0.166628035,0.096968301,0.061073203,0.074908271,0.844642724,1.072079541,0.844642724,1.072079541,0,0,0.000515187,0.000515187,,,
166,0,0,0,0,0,0,0,0,2.161935786,1.354902375,2.161935786,1.354902375,0,0,0.00195475,0.00195475,,,
167,0.203634014,0.010046794,0.268783839,0.08553578,0.203634014,0.010046794,0.268783839,0.08553578,0.609953581,0.68479172,0.609953581,0.68479172,0.002606911,0.002606911,0.094276941,0.094276941,,,
168,0,0,0.004833751,0.002474314,0,0,0.004833751,0.002474314,1.049074286,0.898769771,1.049074286,0.898769771,0,0,0.000869086,0.000869086,,,
169,0.001282586,0.000821755,0.000366605,0.000555153,0.001282586,0.000821755,0.000366605,0.000555153,0.898358201,0.643337608,0.898358201,0.643337608,0,0,0.000238761,0.000238761,,,
171,0.013761538,0.013582447,0.013392257,0.013740649,0.013761538,0.013582447,0.013392257,0.013740649,0.578862308,0.460700192,0.578862308,0.460700192,0.034632422,0.034632422,0.142455235,0.142455235,0.374916566,0.071325517,0.043937836
172,0,0,0.002690054,0.000551737,0,0,0.002690054,0.000551737,0.712779925,0.533751586,0.712779925,0.533751586,0.005458174,0.005458174,0.009177198,0.009177198,0.393301754,0.006068684,0.004274778
173,0.019547431,0.007399826,0.074752031,0.03256752,0.019547431,0.007399826,0.074752031,0.03256752,0.837821393,0.778734148,0.837821393,0.778734148,0.163819805,0.163819805,0.35723008,0.35723008,0.620416461,0.285636318,0.07677687
174,0.01574457,0.01586299,0.012032305,0.012392141,0.01574457,0.01586299,0.012032305,0.012392141,0.413419889,0.371911188,0.413419889,0.371911188,0.017795177,0.017795177,0.02475912,0.02475912,0.339549996,0.012153757,0.008964824
175,0.036995366,0.018683581,0.037651237,0.034578491,0.036995366,0.018683581,0.037651237,0.034578491,0.687035038,0.557703516,0.687035038,0.557703516,0.012616353,0.012616353,0.012826291,0.012826291,0.357313023,0.0140558,0.014246878
176,0.001862069,0.001348995,0.006585676,0.002118936,0.001862069,0.001348995,0.006585676,0.002118936,0.864993666,0.658657221,0.864993666,0.658657221,0.018306788,0.018306788,0.030291585,0.030291585,0.488265008,0.014662026,0.012540337
177,0.003978907,0.004695594,0.005279992,0.004459058,0.003978907,0.004695594,0.005279992,0.004459058,0.636620501,0.500668017,0.636620501,0.500668017,0.023534669,0.023534669,0.109089863,0.109089863,0.410079573,0.008734324,0.009207211
178,0.000333671,0.000345579,0.00668537,0.002884986,0.000333671,0.000345579,0.00668537,0.002884986,0.565277704,0.556125579,0.565277704,0.556125579,0.02873683,0.02873683,0.035642074,0.035642074,0.449180721,0.015423156,0.015964605
179,0.170455164,0.076032497,0.127257664,0.09670306,0.170455164,0.076032497,0.127257664,0.09670306,0.930217818,0.581503527,0.930217818,0.581503527,0.069887854,0.069887854,0.095096801,0.095096801,0.338816276,0.071254625,0.340400606
180,0.0350811,0.030786529,0.058828094,0.041357748,0.0350811,0.030786529,0.058828094,0.041357748,0.973167685,0.623583738,0.973167685,0.623583738,0.061132558,0.061132558,0.083638451,0.083638451,0.719216914,0.060777497,0.068578832
181,0.000327377,7.90E-05,0.0108226,0.003556893,0.000327377,7.90E-05,0.0108226,0.003556893,0.760973335,0.649009741,0.760973335,0.649009741,0.01412274,0.01412274,0.019428692,0.019428692,0.535386004,0.004685535,0.003824676
183,0.007401927,0.008449346,0.026997572,0.011658605,0.007401927,0.008449346,0.026997572,0.011658605,0.492338961,0.473914096,0.492338961,0.473914096,0.044041619,0.044041619,0.079276387,0.079276387,0.349053487,0.077979763,0.045438524
184,0.018412247,0.010559065,0.019859859,0.018519586,0.018412247,0.010559065,0.019859859,0.018519586,0.482806691,0.470652318,0.482806691,0.470652318,0.013732512,0.013732512,0.019342959,0.019342959,0.458801559,0.025111165,0.016326541
185,0.001205343,0.001494944,0.003320165,0.003489699,0.001205343,0.001494944,0.003320165,0.003489699,0.525360782,0.492916386,0.525360782,0.492916386,0.012874211,0.012874211,0.021753273,0.021753273,0.3423208,0.010352085,0.005231439
186,0.001322384,0.001440752,0.000849924,0.000939047,0.001322384,0.001440752,0.000849924,0.000939047,0.509129486,0.526416244,0.509129486,0.526416244,0.004020787,0.004020787,0.007690432,0.007690432,0.501423728,0.005282878,0.003338894
187,0.017033606,0.016337907,0.161844176,0.035577331,0.017033606,0.016337907,0.161844176,0.035577331,0.615710437,0.587082402,0.615710437,0.587082402,0.11977417,0.11977417,0.377356554,0.377356554,0.348599791,0.376504123,0.137318209
188,0.000750021,0.000482499,0.093698847,0.004800828,0.000750021,0.000482499,0.093698847,0.004800828,0.853798693,0.626127616,0.853798693,0.626127616,0.111767374,0.111767374,0.139610648,0.139610648,0.603943002,0.070357384,0.070105523
189,0.00215033,0.001584466,0.00124525,0.001567822,0.00215033,0.001584466,0.00124525,0.001567822,0.680181082,0.57604075,0.680181082,0.57604075,0.020245833,0.020245833,0.121014885,0.121014885,0.464690598,0.180178463,0.115092792
190,0.376914986,0.128912494,0.416550062,0.100215152,0.376914986,0.128912494,0.416550062,0.100215152,0.851255914,0.659036926,0.851255914,0.659036926,0.137974814,0.137974814,0.594799944,0.594799944,0.3761199,0.629321035,0.143648461
192,0.030802596,0.032976091,0.01586985,0.019021133,0.030802596,0.032976091,0.01586985,0.019021133,1.214534127,0.806270677,1.214534127,0.806270677,0.057737522,0.057737522,0.065890502,0.065890502,0.511979869,0.060604795,0.253896445
193,0.002078794,0.001656357,0.003381639,0.00285156,0.002078794,0.001656357,0.003381639,0.00285156,1.017352172,0.763392226,1.017352172,0.763392226,0.003821522,0.003821522,0.005665768,0.005665768,0.36179971,0.00531694,0.003335083
194,0.001788305,0.002339945,0.00393452,0.001854473,0.001788305,0.002339945,0.00393452,0.001854473,0.759200028,0.587891952,0.759200028,0.587891952,0.02860635,0.02860635,0.242974465,0.242974465,0.507087165,0.360657228,0.031143479
195,0.006117632,0.004838901,0.007699439,0.006409663,0.006117632,0.004838901,0.007699439,0.006409663,0.649190063,0.519765591,0.649190063,0.519765591,0.018818248,0.018818248,0.019374632,0.019374632,0.655643829,0.011808736,0.013266412
197,0.001696147,0.000689502,0.008899514,0.005879716,0.001696147,0.000689502,0.008899514,0.005879716,0.752457703,0.614642941,0.752457703,0.614642941,0.082144417,0.082144417,0.270377144,0.270377144,0.550343617,0.308126163,0.051845953
198,0.033619693,0.015820513,0.070750809,0.048258647,0.033619693,0.015820513,0.070750809,0.048258647,0.663641189,0.79255472,0.663641189,0.79255472,0.110339366,0.110339366,0.253903374,0.253903374,0.534506225,0.159590232,0.481300294
199,0.00223311,0.002561121,0.004665616,0.002662349,0.00223311,0.002561121,0.004665616,0.002662349,0.513672996,0.520065254,0.513672996,0.520065254,0.011217209,0.011217209,0.009174501,0.009174501,0.399668705,0.009985683,0.009703399
200,0.386140976,0.35592261,0.316359409,0.304091305,0.386140976,0.35592261,0.316359409,0.304091305,1.257965072,0.861529583,1.257965072,0.861529583,0.154904813,0.154904813,0.177146862,0.177146862,0.418685822,0.163252798,0.613109291
201,0.066641414,0.014965333,0.203236414,0.089071259,0.066641414,0.014965333,0.203236414,0.089071259,0.687545898,0.604610485,0.687545898,0.604610485,0.154423565,0.154423565,0.189540528,0.189540528,0.47317944,0.192158511,0.42684561
202,0.016005873,0.010581161,0.03205102,0.024153292,0.016005873,0.010581161,0.03205102,0.024153292,0.602721467,0.545301704,0.602721467,0.545301704,0.018266397,0.018266397,0.017785954,0.017785954,0.419406234,0.039784014,0.020456782
203,0.045526739,0.021331804,0.026386685,0.030385962,0.045526739,0.021331804,0.026386685,0.030385962,1.066710703,0.849422178,1.066710703,0.849422178,0.032033388,0.032033388,0.046177555,0.046177555,0.603284111,0.019188746,0.021405431
205,0.018031256,0.015453083,0.018970696,0.0165036,0.018031256,0.015453083,0.018970696,0.0165036,1.084178501,0.813771067,1.084178501,0.813771067,0.08266972,0.08266972,0.181551612,0.181551612,0.499354756,0.178726672,0.073821247
206,0.060159231,0.023310065,0.037656306,0.037723131,0.060159231,0.023310065,0.037656306,0.037723131,0.833393116,0.536781614,0.833393116,0.536781614,0.03443256,0.03443256,0.045610485,0.045610485,0.434213154,0.111536912,0.055830657
207,0.036478529,0.021622164,0.040189525,0.036768086,0.036478529,0.021622164,0.040189525,0.036768086,0.483180747,0.479937514,0.483180747,0.479937514,0.028326957,0.028326957,0.030534047,0.030534047,0.536267453,0.022249608,0.023711193
208,0.194215301,0.023802022,0.330993215,0.015600638,0.194215301,0.023802022,0.330993215,0.015600638,0.552465486,0.649570065,0.552465486,0.649570065,0.041581798,0.041581798,0.398914318,0.398914318,0.584102624,0.414678304,0.014691272
209,0.000576919,0.000223396,0.000485931,0.000593244,0.000576919,0.000223396,0.000485931,0.000593244,1.041278037,0.598931266,1.041278037,0.598931266,0.006963948,0.006963948,0.008851718,0.008851718,0.392297126,0.02560225,0.010106044
210,0,0,0.000132353,0.000178276,0,0,0.000132353,0.000178276,0.782565228,0.641597506,0.782565228,0.641597506,0.00127685,0.00127685,0.085545535,0.085545535,0.640567619,0.443513711,0.294012904
211,0.012870153,0.012892154,0.0085854,0.008016856,0.012870153,0.012892154,0.0085854,0.008016856,0.646737068,0.508249617,0.646737068,0.508249617,0.011585336,0.011585336,0.014480232,0.014480232,0.518878503,0.015947996,0.012429953
212,0.003410988,0.001069209,0.007049621,0.004428875,0.003410988,0.001069209,0.007049621,0.004428875,0.577624431,0.470505961,0.577624431,0.470505961,0.03225119,0.03225119,0.067779617,0.067779617,0.463167848,0.078217247,0.401126742
213,0.00067828,0.001129686,0.000726176,0.000790474,0.00067828,0.001129686,0.000726176,0.000790474,0.903374059,0.682853031,0.903374059,0.682853031,0.000909735,0.000909735,0.001165115,0.001165115,0.464607181,0.00260188,0.000680257
214,0.000646984,0.000800815,0.000764717,0.000733218,0.000646984,0.000800815,0.000764717,0.000733218,0.768672007,0.642043304,0.768672007,0.642043304,0.000700932,0.000700932,0.000925028,0.000925028,0.479063378,0.003180805,0.000880527
215,0.039208125,0.005668346,0.096701739,0.038141578,0.039208125,0.005668346,0.096701739,0.038141578,0.631966571,0.611110091,0.631966571,0.611110091,0.072404504,0.072404504,0.093298955,0.093298955,0.449627538,0.070738515,0.386098951
217,0,0,0.003782255,0.003044928,0,0,0.003782255,0.003044928,1.042174351,0.823740754,1.042174351,0.823740754,0.007561414,0.007561414,0.012662021,0.012662021,0.578414048,0.004308052,0.002668389
218,0.017160126,0.01578081,0.016497372,0.015997898,0.017160126,0.01578081,0.016497372,0.015997898,0.504286825,0.477271815,0.504286825,0.477271815,0.040322438,0.040322438,0.326243883,0.326243883,0.760217335,0.331812776,0.015980195
219,0.104842396,0.047565024,0.096105716,0.083238594,0.104842396,0.047565024,0.096105716,0.083238594,0.766028997,0.617168481,0.766028997,0.617168481,0.064938322,0.064938322,0.076133281,0.076133281,0.443069114,0.02539286,0.458052725
220,0.00492482,0.004304038,0.11874014,0.013876829,0.00492482,0.004304038,0.11874014,0.013876829,0.752591382,0.577788034,0.752591382,0.577788034,0.029729934,0.029729934,0.398062452,0.398062452,0.543740253,0.409987155,0.030160991
221,0.179527912,0.125048891,0.120841642,0.118509583,0.179527912,0.125048891,0.120841642,0.118509583,0.598860601,0.494474139,0.598860601,0.494474139,0.082149386,0.082149386,0.086538248,0.086538248,0.456863514,0.070018614,0.39594698
223,0.065537592,0.03596456,0.048120082,0.040654525,0.065537592,0.03596456,0.048120082,0.040654525,1.0925699,0.87985952,1.0925699,0.87985952,0.050782099,0.050782099,0.060395865,0.060395865,0.420627004,0.045436755,0.271179914
224,0.003096294,0.002649487,0.00638095,0.004363789,0.003096294,0.002649487,0.00638095,0.004363789,0.952228891,0.601368461,0.952228891,0.601368461,0.026224444,0.026224444,0.289697712,0.289697712,0.503836398,0.280080172,0.005388218
225,0.078302417,0.073598817,0.204845998,0.057082191,0.078302417,0.073598817,0.204845998,0.057082191,1.074974814,0.780553886,1.074974814,0.780553886,0.04883384,0.04883384,0.370669608,0.370669608,0.4664457,0.475878429,0.118142121
226,0,0,0.008532342,0.001521632,0,0,0.008532342,0.001521632,0.711722233,0.624101914,0.711722233,0.624101914,0.020669203,0.020669203,0.054546591,0.054546591,0.591132841,0.003639317,0.001244448
227,0.019176191,0.019547049,0.087126093,0.050931007,0.019176191,0.019547049,0.087126093,0.050931007,0.636512351,0.577117268,0.636512351,0.577117268,0.129871026,0.129871026,0.163003966,0.163003966,0.405921025,0.157852754,0.61884135
228,0.031762749,0.008956029,0.126890375,0.03725753,0.031762749,0.008956029,0.126890375,0.03725753,0.995782713,0.875147548,0.995782713,0.875147548,0.1622013,0.1622013,0.304398337,0.304398337,0.749887682,0.311865475,0.091461152
229,0.008829569,0.002814562,0.006818264,0.007078204,0.008829569,0.002814562,0.006818264,0.007078204,0.502921546,0.448178076,0.502921546,0.448178076,0.004188472,0.004188472,0.004042531,0.004042531,0.411498196,0.019589448,0.005803581
230,0.126188324,0.113490321,0.082106919,0.081215687,0.126188324,0.113490321,0.082106919,0.081215687,0.603376909,0.573874849,0.603376909,0.573874849,0.040560219,0.040560219,0.038044873,0.038044873,0.67403748,0.03262162,0.333477348
231,0.002186085,0.002515746,0.04180704,0.016255967,0.002186085,0.002515746,0.04180704,0.016255967,0.577733585,0.483501185,0.577733585,0.483501185,0.043657206,0.043657206,0.0667514,0.0667514,,,
232,0.0188578,0.018428603,0.032518167,0.032733429,0.0188578,0.018428603,0.032518167,0.032733429,0.616192808,0.594401473,0.616192808,0.594401473,0.019146703,0.019146703,0.015459389,0.015459389,0.432001536,0.007609199,0.008118443
233,0.013783419,0.010419504,0.009737859,0.01075698,0.013783419,0.010419504,0.009737859,0.01075698,0.566638666,0.471177753,0.566638666,0.471177753,0.012873278,0.012873278,0.012845253,0.012845253,0.382507297,0.036783534,0.013281388
234,0.085143672,0.067020923,0.224913973,0.059379365,0.085143672,0.067020923,0.224913973,0.059379365,0.866777608,0.632129544,0.866777608,0.632129544,0.057857215,0.057857215,0.441582649,0.441582649,0.538720914,0.445760929,0.142113701
235,0.144462167,0.080515333,0.090096244,0.091374293,0.144462167,0.080515333,0.090096244,0.091374293,0.649772886,0.503156835,0.649772886,0.503156835,0.038840432,0.038840432,0.036650689,0.036650689,0.416919412,0.030718781,0.311170578
236,0.116760139,0.068199024,0.197047652,0.16359584,0.116760139,0.068199024,0.197047652,0.16359584,1.105022144,1.049889484,1.105022144,1.049889484,0.215642154,0.215642154,0.441040916,0.441040916,0.60979084,0.282063799,0.261918962
237,0.024826177,0.012864715,0.017352129,0.014919362,0.024826177,0.012864715,0.017352129,0.014919362,0.667106639,0.55043223,0.667106639,0.55043223,0.014993493,0.014993493,0.021896381,0.021896381,0.355045201,0.088513471,0.030207003
