GHUB_ID,precip2015,temp2015,GDP,elevation,biom,soil,climate,capital,riverba,costal,UE_Area,CONTINENT,Country,countr_iso,ucid,pop100,BU100,Vol_tot,Vol_non,gdp2
5245,1255.957214,26.03215599,3810756511,123,Tropical and Subtropical Dry Broadleaf Forests,Luvisols,Tropical savannah with dry winter,0,0,1,25.63841354,North America,Cuba,CUB,523,205571.0225,6126857,47442158,7708390,4255438643
5246,941.5142212,27.09168625,5206691148,126,Tropical and Subtropical Dry Broadleaf Forests,Luvisols,Tropical savannah with dry winter,0,0,1,23.29421341,North America,Cuba,CUB,658,307049.42,5801356,50770688,2742371,5296498110
5247,913.4599,27.32499886,3132984057,88,Tropical and Subtropical Dry Broadleaf Forests,Cambisols,Tropical savannah with dry winter,0,0,1,19.78695157,North America,Cuba,CUB,632,187829.5831,4684233,30659479,3923739,2591524941
5248,1129.516571,25.96946716,1998840667,61,Deserts and Xeric Shrublands,Phaeozems,Tropical savannah with dry winter,0,0,1,19.12733842,North America,Cuba,0,490,142071.81,4412458,33023469,2252576,1506297205
5249,1221.526794,26.57977104,2517655484,43,Tropical and Subtropical Dry Broadleaf Forests,Ferralsols,Tropical savannah with dry winter,0,0,1,13.3942446,North America,Cuba,CUB,569,108695.9436,3649405,23332602,2431495,1884508658
5250,1234.943023,26.07977104,1536588979,26,Tropical and Subtropical Dry Broadleaf Forests,Phaeozems,Tropical savannah with dry winter,0,0,1,13.5812034,North America,Cuba,CUB,503,111867.3423,3271910,23779087,2109708,2080043433
5251,1099.83316,26.73193359,2530220888,70,Tropical and Subtropical Moist Broadleaf Forests,Kastanozems,Tropical savannah with dry winter,0,0,1,14.04780765,North America,Cuba,CUB,680,177533.3946,3676173,25540632,538851,2837435038
5252,961.0750122,26.60416222,3167312820,57,Tropical and Subtropical Dry Broadleaf Forests,Vertisols,Tropical savannah with dry winter,0,0,1,12.37832309,North America,Cuba,CUB,639,198983.3105,2859867,18337516,1057753,3041359137
5253,1158.599762,25.89306641,1078351359,20,Tropical and Subtropical Moist Broadleaf Forests,Phaeozems,Tropical savannah with dry winter,0,0,1,10.78521405,North America,Cuba,CUB,490,32068.6467,1317222,6200802,676183,635711102.4
5254,1153.759918,26.04833984,1305484054,72,Tropical and Subtropical Moist Broadleaf Forests,Phaeozems,Tropical monsoon,1,0,1,12.29837061,North America,Cuba,CUB,473,77937.37711,2009024,13564118,3332683,1387194422
5255,988.2714844,26.63452911,1552983600,15,Tropical and Subtropical Moist Broadleaf Forests,Vertisols,Tropical savannah with dry winter,0,0,1,10.16237376,North America,Cuba,CUB,619,111276.6375,2170557,14384269,535649,488667658
5256,1341.600037,26.45000076,1987325178,71,Tropical and Subtropical Dry Broadleaf Forests,Cambisols,Tropical savannah with dry winter,0,0,1,12.77204152,North America,Cuba,CUB,433,136309.8785,3314802,23330951,2306522,2282511021
5257,1241.798951,26.02499962,4027956939,6,Tropical and Subtropical Coniferous Forests,Regosols,Tropical savannah with dry winter,1,0,1,53.78019436,North America,The Bahamas,BHS,669,167466.7529,11939019,84485479,10355636,4263563057
5258,1326.149963,25.375,729638670.1,5,Tropical and Subtropical Coniferous Forests,Gleysols,Tropical monsoon,0,0,1,57.73382354,North America,The Bahamas,BHS,0,34705.81042,4449529,17411391,2789157,692721492.6
5259,2210.181518,26.88166046,623063893.5,115,Tropical and Subtropical Dry Broadleaf Forests,Gleysols,NAN,0,0,1,20.06776595,Europe,France,MTQ,1007,69147.64539,5312289,48668006,3236568,643946469.4
5260,2332.467956,26.25,827089585,33,Mangroves,Luvisols,Tropical monsoon,0,0,1,36.34628112,Europe,France,GLP,1005,65245.71259,7572019,61445170,10282015,539865398.2
5261,2374.93927,27.51332092,2242947924,5,Mangroves,Gleysols,Tropical rain forest,1,SURINAME RIVIER,1,65.10823476,South America,Suriname,SUR,1059,173222.1096,20641477,159985357,6692837,2382997492
5262,542.6499024,29.47083664,58883272056,31,Deserts and Xeric Shrublands,Luvisols,Tropical savannah with dry winter,0,0,1,233.9183932,South America,Venezuela,VEN,719,2047643.046,83857456,717829098,41354931,56140553303
5263,651.3999024,25.25832558,73452565080,1025,Deserts and Xeric Shrublands,Cambisols,Tropical savannah with dry winter,1,0,1,211.7125863,South America,Venezuela,VEN,857,2752266.7,56098253,1092804765,72909592,68035344551
5264,774.125061,25.86042595,6910189092,670,Deserts and Xeric Shrublands,Cambisols,Tropical savannah with dry winter,0,ORINOCO,0,166.2258022,South America,Venezuela,VEN,783,935635.2129,39369571,412647509,34277995,6536720901
5265,647.6999816,25.48646164,8428839986,639,Deserts and Xeric Shrublands,Cambisols,Tropical savannah with dry winter,0,ORINOCO,1,176.6707454,South America,Venezuela,VEN,833,1087704.504,45239193,367608142,34466648,10166451852
5266,717.837616,25.79896164,1953994677,542,Deserts and Xeric Shrublands,Cambisols,Tropical savannah with dry winter,0,ORINOCO,1,210.4052339,South America,Venezuela,VEN,821,1333807.577,59866822,516540612,84356326,1744386732
5267,463.0665894,29.37360001,8769210703,19,Deserts and Xeric Shrublands,Cambisols,"Steppe (semi-arid), and  Hot arid",0,0,1,105.9164835,South America,Venezuela,VEN,767,287256.19,20115690,184426943,17687744,8825283175
5268,608.8568573,27.00831413,9090092244,73,Mangroves,Cambisols,Tropical savannah with dry winter,0,0,1,90.65678422,South America,Venezuela,VEN,904,604985.9452,20326715,198111918,13598619,8133893049
5269,838.2373352,27.54792404,733096089.7,51,Tropical and Subtropical Moist Broadleaf Forests,Acrisols,Tropical savannah with dry winter,0,ORINOCO,1,54.95860492,South America,Venezuela,VEN,960,41281.30933,16226066,114112476,6196114,468833509.7
5270,658.9001312,27.76787186,2041888445,265,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Acrisols,Tropical savannah with dry winter,0,ORINOCO,0,65.01106287,South America,Venezuela,VEN,915,161623.4918,18856229,130103378,3054579,1242027688
5271,711.8599091,26.86832047,1791207072,36,Deserts and Xeric Shrublands,Cambisols,Tropical savannah with dry winter,0,0,1,68.53659121,South America,Venezuela,VEN,934,225071.6673,10972855,89524192,7140841,1388805756
5272,690.7831879,26.2708168,2099450124,111,Mangroves,Cambisols,Tropical savannah with dry winter,0,0,1,54.36143608,South America,Venezuela,VEN,924,383061.6269,11473204,96254683,7982459,43315552632
5273,880.5864258,25.50834274,207798340.6,744,Deserts and Xeric Shrublands,Cambisols,Tropical savannah with dry winter,0,0,0,47.4046964,South America,Venezuela,VEN,778,79404.05487,4728013,31275903,312295,387434351.1
5274,467.816391,28.54861641,7112534392,48,Deserts and Xeric Shrublands,Arenosols,"Steppe (semi-arid), and  Hot arid",0,0,1,43.50815588,South America,Venezuela,VEN,782,218057.3686,8528164,64802945,483833,8260769331
5275,649.1427612,25.0416584,2156406205,807,Tropical and Subtropical Moist Broadleaf Forests,Cambisols,Tropical savannah with dry winter,0,0,1,44.4934317,South America,Venezuela,VEN,869,383416.9975,10917318,145759740,15323951,2107846785
5276,629.1142273,25.28689957,1623189558,668,Deserts and Xeric Shrublands,Leptosols,Tropical savannah with dry winter,0,0,1,43.57916534,South America,Venezuela,VEN,854,290912.3817,8372277,110114311,7027147,1197403890
5277,1079.500305,24.94407272,2318515562,200,Tropical and Subtropical Dry Broadleaf Forests,Luvisols,Tropical savannah with dry winter,0,ORINOCO,0,40.85216666,South America,Venezuela,VEN,756,234856.3929,11600550,86591914,2835974,2387615309
5278,529.5666046,29.04861641,6429981292,20,Mangroves,Lixisols,Tropical savannah with dry winter,0,0,1,32.50711699,South America,Venezuela,VEN,726,217499.9563,12217240,97547574,917542,5904422744
5279,1026.843384,26.4166851,1606408327,209,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Alisols,Tropical savannah with dry winter,0,ORINOCO,0,40.65935099,South America,Venezuela,VEN,786,227468.9433,12865534,115740205,5041568,1527653602
5280,846.3999024,27.49723244,14906620271,55,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Leptosols,Tropical savannah with dry winter,0,ORINOCO,1,80.17128409,South America,Venezuela,VEN,957,559688.5156,17175628,143958068,30297585,13559658587
5281,1017.578156,22.11483383,1926882657,1314,Tropical and Subtropical Moist Broadleaf Forests,Cambisols,Tropical rain forest,0,ORINOCO,0,35.20051664,South America,Venezuela,VEN,697,350580.9711,9298816,108398738,7048379,3498015005
5282,567.2855988,28.9047718,3701047952,14,Tropical and Subtropical Dry Broadleaf Forests,Lixisols,Tropical savannah with dry winter,0,0,1,21.39548839,South America,Venezuela,VEN,727,115301.406,7314819,54760019,521091,3099478726
5283,703.5002288,26.34834099,224221498,343,Mangroves,Cambisols,Tropical savannah with dry winter,0,0,1,25.69687467,South America,Venezuela,VEN,824,176878.9783,6584617,59067265,15769098,239908109.9
5284,812.3572998,25.74524307,648092655.3,582,Deserts and Xeric Shrublands,Cambisols,Tropical savannah with dry winter,0,ORINOCO,0,21.65368955,South America,Venezuela,VEN,785,98266.67961,6201802,58033448,2684134,1087005562
5285,632.4624024,25.68437576,1605864890,828,Deserts and Xeric Shrublands,Cambisols,Tropical savannah with dry winter,0,ORINOCO,1,20.7986381,South America,Venezuela,VEN,845,154709.3137,5015598,47884575,10525753,1494604900
5286,868.0624694,27.3895874,3720718538,58,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Acrisols,Tropical savannah with dry winter,0,0,1,34.03066956,South America,Venezuela,VEN,951,273586.068,9631216,65894369,2396683,4027785246
5287,692.8331909,28,398743025,69,Deserts and Xeric Shrublands,Cambisols,Tropical savannah with dry winter,0,0,1,22.59442559,South America,Venezuela,VEN,934,49499.71904,3399488,20410635,237581,530643954.9
5288,746.2285766,28.26667213,5023036432,57,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Lixisols,Tropical savannah with dry winter,0,ORINOCO,1,42.38921403,South America,Venezuela,VEN,935,192606.0285,11128024,83355612,2766781,4244322056
5289,943.1254578,28.59998703,118896076.1,95,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Vertisols,Tropical savannah with dry winter,0,ORINOCO,0,24.74748966,South America,Venezuela,VEN,835,116818.3081,6229091,43942190,1271951,56203292.74
5290,771.4429321,27.79879951,109362829.1,161,Deserts and Xeric Shrublands,Cambisols,Tropical savannah with dry winter,0,ORINOCO,0,18.85109084,South America,Venezuela,VEN,879,109168.9746,5310022,40133929,438691,80422357.09
5291,603.7164001,26.80414963,1165664332,40,Deserts and Xeric Shrublands,Cambisols,Tropical savannah with dry winter,0,0,1,30.97008239,South America,Venezuela,VEN,904,30251.10121,3138357,36044520,23883508,1474358434
5292,642.3000184,27.315485,1410751725,202,Deserts and Xeric Shrublands,Cambisols,Tropical savannah with dry winter,0,0,0,19.90446704,South America,Venezuela,VEN,907,90606.74855,6013230,44866308,507691,1151634174
5293,705.5713806,25.82261467,683441684.5,448,Deserts and Xeric Shrublands,Cambisols,Tropical savannah with dry winter,0,0,0,15.85862566,South America,Venezuela,VEN,765,143866.9307,4402368,33479338,293893,543973114.1
5294,1354.085083,29.03808594,21455590.5,49,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Gleysols,Tropical savannah with dry winter,0,ORINOCO,0,14.3090113,South America,Venezuela,VEN,831,19470.45965,4175033,31866157,249762,15942707.85
5295,734.4398346,26.42831993,38487089.69,13,Mangroves,Cambisols,Tropical savannah with dry winter,0,0,1,29.7507789,South America,Venezuela,VEN,934,9817.746934,1737042,5805701,183689,18041721.7
5296,657.6876068,25.86874962,77999150.75,553,Tropical and Subtropical Moist Broadleaf Forests,Cambisols,Tropical savannah with dry winter,0,ORINOCO,1,13.06131312,South America,Venezuela,VEN,832,36453.64084,3558271,22659318,432793,28856245.91
5297,669.462616,27.47710037,2158002112,82,Tropical and Subtropical Dry Broadleaf Forests,Acrisols,Tropical savannah with dry winter,0,0,1,14.89955862,South America,Venezuela,VEN,703,76993.47648,3683431,23261117,154148,1240278601
5298,669.7570495,25.69047165,71776767.91,584,Deserts and Xeric Shrublands,Luvisols,Tropical savannah with dry winter,0,ORINOCO,0,22.611958,South America,Venezuela,VEN,842,114508.9182,5303671,54131343,1553323,66906123.31
5299,616.9141846,24.83332825,681636486,1091,Tropical and Subtropical Moist Broadleaf Forests,Cambisols,Tropical savannah with dry winter,0,0,1,18.48502686,South America,Venezuela,VEN,853,165297.2135,4624355,92834631,7380008,533097786.8
5300,669.556961,25.11547089,551181553,413,Deserts and Xeric Shrublands,Cambisols,Tropical savannah with dry winter,0,0,1,16.68844045,South America,Venezuela,VEN,861,118972.8143,3575053,33464138,3830736,320919225.3
5301,799.316803,26.40139961,2754832708,133,Tropical and Subtropical Dry Broadleaf Forests,Acrisols,Tropical savannah with dry winter,0,0,0,11.59271899,South America,Venezuela,VEN,696,92140.12186,3248134,21068417,385974,1062750890
5302,1205.886658,26.11785698,915813634,165,Tropical and Subtropical Dry Broadleaf Forests,Luvisols,Tropical savannah with dry winter,0,ORINOCO,0,13.28329114,South America,Venezuela,VEN,771,100191.2453,4335394,32179318,601193,476525120.5
5303,883.1429443,23.20477104,668172914,376,Tropical and Subtropical Moist Broadleaf Forests,Alisols,Tropical savannah with dry winter,0,ORINOCO,0,10.42808298,South America,Venezuela,VEN,734,70766.08339,3105838,21172932,118127,512196996.6
5304,673.1499024,24.92082596,649134652.3,610,Deserts and Xeric Shrublands,Cambisols,Tropical savannah with dry winter,0,ORINOCO,0,14.73837033,South America,Venezuela,VEN,838,77172.3422,3301904,24831955,1471613,561227996.9
5305,746.3286895,26.47381401,25950269.31,503,Tropical and Subtropical Moist Broadleaf Forests,Cambisols,Tropical savannah with dry winter,0,0,0,12.83475171,South America,Venezuela,VEN,809,33737.35692,3915971,35718071,453710,17275653.53
5306,1191.0672,23.13890076,215518966.1,581,Tropical and Subtropical Moist Broadleaf Forests,Leptosols,Tropical monsoon,0,CATATUMBO,0,8.900497842,South America,Venezuela,VEN,689,51592.25501,2504715,18402659,3947892,193211480
5307,679.4499206,25.25623703,615837547.6,329,Deserts and Xeric Shrublands,Regosols,Tropical savannah with dry winter,0,0,1,15.23526052,South America,Venezuela,VEN,864,112603.0404,3837169,29264474,453888,605760821.5
5308,692.8331909,28,154635679.5,27,Deserts and Xeric Shrublands,Cambisols,Tropical savannah with dry winter,0,0,1,14.05595749,South America,Venezuela,VEN,934,23427.65882,1537475,7206379,156906,111884425
5309,812.3572998,25.74524307,180979704,421,Deserts and Xeric Shrublands,Cambisols,Tropical savannah with dry winter,0,ORINOCO,0,9.97309912,South America,Venezuela,VEN,792,31380.20428,2585959,18741971,229472,90410705.9
5310,1089.071777,21.74287224,354156222,1014,Tropical and Subtropical Moist Broadleaf Forests,Cambisols,Tropical monsoon,0,ORINOCO,0,10.67401125,South America,Venezuela,VEN,695,70533.7292,2476355,19058575,13860,196214853.5
5311,1110.739929,26.93667984,11015557491,113,Tropical and Subtropical Dry Broadleaf Forests,Lixisols,Tropical monsoon,1,0,1,114.3682781,North America,Trinidad and Tobago,TTO,987,404621.4557,32279686,305824967,18949707,12066901709
5312,1171.050018,27.02084923,2584631487,29,Tropical and Subtropical Moist Broadleaf Forests,Planosols,Tropical monsoon,0,0,1,44.9277542,North America,Trinidad and Tobago,TTO,993,114944.9541,11113472,67948234,8708788,3635394684
5313,1161.68335,27.20280075,2089551012,33,Tropical and Subtropical Moist Broadleaf Forests,Gleysols,Tropical monsoon,0,0,1,28.20885965,North America,Trinidad and Tobago,TTO,990,84202.53771,8493836,79944546,15446777,1956649287
5314,1171.050018,27.02084923,1705884710,125,Tropical and Subtropical Moist Broadleaf Forests,Planosols,Tropical monsoon,0,0,1,24.27045078,North America,Trinidad and Tobago,TTO,1000,71905.81349,6707057,46456270,3360705,1660753690
5315,574.4003906,29.6583004,1059096176,23,Mangroves,Cambisols,"Steppe (semi-arid), and  Hot arid",0,0,1,29.65759131,North America,Netherlands,ABW,0,44881.04117,7086166,61068038,4951531,960915176.3
5316,1488.804016,26.89999962,1638529223,94,Deserts and Xeric Shrublands,Luvisols,NAN,1,0,1,40.41348511,North America,Barbados,BRB,1031,115617.935,10433200,82776573,6753394,2049096549
5317,1746.178711,26.32037735,32812685848,80,Tropical and Subtropical Moist Broadleaf Forests,Acrisols,Tropical rain forest,1,0,1,345.0736946,North America,United States of America,PRI,902,972025.2363,91914445,828467042,65695548,29995702500
5318,1534.145142,26.16189957,4486709675,161,Tropical and Subtropical Dry Broadleaf Forests,Phaeozems,Tropical monsoon,0,0,1,79.7269379,North America,United States of America,PRI,896,116553.3255,16508050,140266149,9462504,3376862026
5319,1751.058838,26.14048576,3509461761,217,Tropical and Subtropical Moist Broadleaf Forests,Fluvisols,Tropical rain forest,0,0,1,47.87716785,North America,United States of America,PRI,905,105923.0166,11480735,90382723,6705169,2677119962
5320,1433.345123,26.33451462,1281068386,82,Tropical and Subtropical Moist Broadleaf Forests,Phaeozems,Tropical monsoon,0,0,1,24.15077394,North America,United States of America,PRI,0,41695.29422,5212430,46087780,3723758,968216472.1
5321,1559.388061,26.06427193,1159900776,118,Tropical and Subtropical Moist Broadleaf Forests,Phaeozems,Tropical monsoon,0,0,1,23.87166254,North America,United States of America,PRI,896,35667.23337,5006553,37222879,2214927,679406979.6
5322,1715.187378,26.15952873,741322798,67,Tropical and Subtropical Moist Broadleaf Forests,Acrisols,Tropical rain forest,1,0,1,15.27831348,North America,United States of America,PRI,902,23003.73808,3117434,19985756,1453509,450896015.2
5323,1534.145142,26.16189957,595127912.3,152,Tropical and Subtropical Dry Broadleaf Forests,Phaeozems,Tropical monsoon,0,0,1,11.13670168,North America,United States of America,PRI,896,15354.0509,2643911,21705163,778140,424365500
5324,1672.001953,26.06389999,656872064,167,Tropical and Subtropical Dry Broadleaf Forests,Fluvisols,Tropical rain forest,0,0,1,8.998621331,North America,United States of America,PRI,905,16527.82941,2132653,16008179,959349,248685699.8
5325,1420.885986,26.2708168,894345475.1,67,Tropical and Subtropical Moist Broadleaf Forests,Phaeozems,Tropical monsoon,0,0,1,24.77821483,North America,United States of America,PRI,0,30049.06617,4206337,33731397,1501144,546152842
5326,1288.924073,26.4677124,41236548238,48,Tropical and Subtropical Moist Broadleaf Forests,Calcisols,Tropical monsoon,1,0,1,280.2574778,North America,Dominican Republic,DOM,816,3306078.441,84160467,764483016,26028235,38061296491
