GUB_ID,share_of_barrier_10km_nb,nonconvexity_10km_nb,share_of_barrier_5km_nb,nonconvexity_5km_nb,share_of_barrier_5km_b,nonconvexity_5km_b,share_of_barrier_10km_b,nonconvexity_10km_b,detour_5km_nb,detour_10km_nb,detour_5km_b,detour_10km_b,nonconvexity_elastic_nb,nonconvexity_elastic_b,share_barrier_elastic_nb,share_barrier_elastic_b
160,0.049618203,0.054037869,0.106630362,0.073416404,0.106630362,0.073416404,0.049618203,0.054037869,1.048380837,0.790298187,1.048380837,0.790298187,0.017923158,0.017923158,0.126616497,0.126616497
161,0.067063698,0.032219272,0.01010374,0.001647148,0.01010374,0.001647148,0.067063698,0.032219272,0.953736669,0.955746922,0.953736669,0.955746922,0,0,0.00039537,0.00039537
162,0.04742691,0.047379121,0.085019461,0.033427868,0.085019461,0.033427868,0.04742691,0.047379121,0.901043747,0.864020963,0.901043747,0.864020963,7.44E-05,7.44E-05,0.011385489,0.011385489
163,0,0,0,0,0,0,0,0,0.503975975,0.606439434,0.503975975,0.606439434,0,0,0.000464593,0.000464593
164,0.376082298,0.03075951,0.410510469,0.029055851,0.410510469,0.029055851,0.376082298,0.03075951,0.887183585,0.686720287,0.887183585,0.686720287,0.012417806,0.012417806,0.423904958,0.423904958
165,0.198891459,0.017394878,0.071335152,0.022582959,0.071335152,0.022582959,0.198891459,0.017394878,0.588576717,0.508768185,0.588576717,0.508768185,0.022701539,0.022701539,0.230084576,0.230084576
166,0.002268145,0.001982947,0.000509655,0.000305349,0.000509655,0.000305349,0.002268145,0.001982947,0.590007881,0.625185868,0.590007881,0.625185868,0.000940358,0.000940358,0.004215144,0.004215144
167,0.571144046,0.063486777,0.389964131,0.007424038,0.389964131,0.007424038,0.571144046,0.063486777,1.25227788,0.986849836,1.25227788,0.986849836,0.001959715,0.001959715,0.271723871,0.271723871
168,0.001287752,5.36E-05,0,0,0,0,0.001287752,5.36E-05,0.768471314,0.774112537,0.768471314,0.774112537,0,0,0.000389311,0.000389311
169,0.031083272,0.025143076,0.021742279,0.010410238,0.021742279,0.010410238,0.031083272,0.025143076,0.79878665,0.893804135,0.79878665,0.893804135,0.010850578,0.010850578,0.022090034,0.022090034
170,0.366910907,0.011186168,0.336331014,0.004963714,0.336331014,0.004963714,0.366910907,0.011186168,0.9485029,1.042223312,0.9485029,1.042223312,0.00202985,0.00202985,0.254048156,0.254048156
171,0.002655029,0.000668013,0.000111747,0,0.000111747,0,0.002655029,0.000668013,1.081898372,0.945819112,1.081898372,0.945819112,0,0,0.000524461,0.000524461
172,0.008819334,0.005056146,0,0,0,0,0.008819334,0.005056146,0.753424412,0.698755676,0.753424412,0.698755676,0,0,0.000371951,0.000371951
173,0.45218372,0.003485408,0.383522498,0.002100121,0.383522498,0.002100121,0.45218372,0.003485408,1.085201254,0.868985389,1.085201254,0.868985389,0.001010393,0.001010393,0.236031916,0.236031916
174,0.013045387,0.010196922,0.015757848,0.021932418,0.015757848,0.021932418,0.013045387,0.010196922,0.816168993,0.897103333,0.816168993,0.897103333,0.031022532,0.031022532,0.030749646,0.030749646
175,0.01117174,0.00561673,0,0,0,0,0.01117174,0.00561673,0.469404875,0.5141927,0.469404875,0.5141927,0,0,0.000300405,0.000300405
176,0.475875772,0.021690903,0.369023402,0.017937718,0.369023402,0.017937718,0.475875772,0.021690903,0.532103118,0.717929502,0.532103118,0.717929502,0.018623633,0.018623633,0.368645998,0.368645998
177,0.037325873,0.000371287,0,0,0,0,0.037325873,0.000371287,0.603054583,0.542569152,0.603054583,0.542569152,0.010506431,0.010506431,0.341802042,0.341802042
178,0.35693453,0.011999106,0.253024652,0.008503774,0.253024652,0.008503774,0.35693453,0.011999106,0.629983712,0.705708188,0.629983712,0.705708188,0.008106766,0.008106766,0.243060618,0.243060618
179,0.028279534,0.028807845,0.035200286,0.028963605,0.035200286,0.028963605,0.028279534,0.028807845,0.808072274,0.709824302,0.808072274,0.709824302,0.028607508,0.028607508,0.03138033,0.03138033
180,0.344218468,0.019523848,0.133803201,0.025322579,0.133803201,0.025322579,0.344218468,0.019523848,0.724045478,0.738036048,0.724045478,0.738036048,0.024459798,0.024459798,0.141610353,0.141610353
181,0.000263802,0.000163433,0,0,0,0,0.000263802,0.000163433,0.573516466,0.785942579,0.573516466,0.785942579,0,0,0.000515225,0.000515225
182,0.000151066,0.000185151,2.45E-06,0,2.45E-06,0,0.000151066,0.000185151,0.548335972,0.59422324,0.548335972,0.59422324,0.000145039,0.000145039,0.000484527,0.000484527
183,0.001910495,0.001270587,0.00020419,0.0003348,0.00020419,0.0003348,0.001910495,0.001270587,0.425005451,0.556644057,0.425005451,0.556644057,0.000296895,0.000296895,0.000424625,0.000424625
184,0.004547468,0.005245765,0.00854011,0.006698849,0.00854011,0.006698849,0.004547468,0.005245765,0.653643194,0.650282441,0.653643194,0.650282441,0.003233369,0.003233369,0.009463424,0.009463424
185,0.001050074,0.000669409,0.000225917,4.56E-05,0.000225917,4.56E-05,0.001050074,0.000669409,0.572350214,0.625679513,0.572350214,0.625679513,0,0,0.000442028,0.000442028
186,0.002112919,0.002479601,0.005359888,0.00490789,0.005359888,0.00490789,0.002112919,0.002479601,0.599527847,0.57842766,0.599527847,0.57842766,0.004860417,0.004860417,0.005926122,0.005926122
187,0.002684772,0.003387665,0.005361625,0.007426389,0.005361625,0.007426389,0.002684772,0.003387665,0.66686731,0.5513269,0.66686731,0.5513269,0.004611093,0.004611093,0.003698098,0.003698098
188,0.016453784,0.007993101,0.000357638,5.66E-05,0.000357638,5.66E-05,0.016453784,0.007993101,0.741519011,0.717916569,0.741519011,0.717916569,0,0,0.000620099,0.000620099
189,0.373713386,0.006594844,0.186952444,0.007121017,0.186952444,0.007121017,0.373713386,0.006594844,0.680678411,0.717942351,0.680678411,0.717942351,0.006957061,0.006957061,0.180004789,0.180004789
190,0.468219302,0.018271228,0.444022994,0.013703785,0.444022994,0.013703785,0.468219302,0.018271228,0.885604568,0.606343962,0.885604568,0.606343962,0.002380405,0.002380405,0.154094227,0.154094227
191,0,0,0,0,0,0,0,0,2.268725002,1.528982934,2.268725002,1.528982934,0,0,0.002737748,0.002737748
192,0,0,0,0,0,0,0,0,1.745439975,0.94845957,1.745439975,0.94845957,0,0,0.004799055,0.004799055
193,0.435701936,0.016637405,0.42170291,0.010935341,0.42170291,0.010935341,0.435701936,0.016637405,0.634511384,0.667697046,0.634511384,0.667697046,0.001165006,0.001165006,0.364972354,0.364972354
194,0.401295973,0.001041796,0.322023612,0.001026498,0.322023612,0.001026498,0.401295973,0.001041796,0.969544173,0.730229465,0.969544173,0.730229465,4.30E-06,4.30E-06,0.102434069,0.102434069
195,0.468211476,0.014300767,0.310128959,0.011576513,0.310128959,0.011576513,0.468211476,0.014300767,0.509116704,0.592633793,0.509116704,0.592633793,0.010645401,0.010645401,0.25006655,0.25006655
196,0.723141067,0.275716662,0.629359354,0.184834778,0.629359354,0.184834778,0.723141067,0.275716662,0.562182464,1.388270824,0.562182464,1.388270824,0.001318023,0.001318023,0.224564501,0.224564501
197,0.11475698,0.10347309,0.199201417,0.129152998,0.199201417,0.129152998,0.11475698,0.10347309,0.566341949,0.441809031,0.566341949,0.441809031,0.023715362,0.023715362,0.2960404,0.2960404
198,0.251784152,0.036356892,0.204543013,0.031462129,0.204543013,0.031462129,0.251784152,0.036356892,0.832588999,0.594052806,0.832588999,0.594052806,0.010418876,0.010418876,0.127410747,0.127410747
199,0.445454709,0.072616845,0.324962616,0.031492531,0.324962616,0.031492531,0.445454709,0.072616845,0.614297319,0.555715289,0.614297319,0.555715289,0.08302366,0.08302366,0.415550003,0.415550003
200,0.402156697,0.017754104,0.298582806,0.003026998,0.298582806,0.003026998,0.402156697,0.017754104,0.95561889,1.171027411,0.95561889,1.171027411,0.001713775,0.001713775,0.269941572,0.269941572
201,0.572978324,0.11327561,0.410609464,0.061095238,0.410609464,0.061095238,0.572978324,0.11327561,0.507809943,0.787650649,0.507809943,0.787650649,0.081180342,0.081180342,0.535281999,0.535281999
202,0.004618734,0.008478615,0.018106952,0.029960651,0.018106952,0.029960651,0.004618734,0.008478615,1.25745302,0.997658678,1.25745302,0.997658678,0,0,0.8917542,0.8917542
203,0.011960338,0.00855635,0.003304896,0.002389482,0.003304896,0.002389482,0.011960338,0.00855635,0.6492401,0.675630884,0.6492401,0.675630884,0,0,0.00069916,0.00069916
204,0.002536331,0.001237863,0,0,0,0,0.002536331,0.001237863,0.871559659,0.957051796,0.871559659,0.957051796,0,0,0.000196462,0.000196462
205,0.014228066,0.01867464,0.022247246,0.020815389,0.022247246,0.020815389,0.014228066,0.01867464,0.687654001,1.784935738,0.687654001,1.784935738,0,0,0.000464579,0.000464579
206,0.000220639,0.000429709,0.000882558,0.001533482,0.000882558,0.001533482,0.000220639,0.000429709,0.629304413,0.745640029,0.629304413,0.745640029,0.007472875,0.007472875,0.004706008,0.004706008
207,0,0,0,0,0,0,0,0,0.768967738,1.309259915,0.768967738,1.309259915,0,0,0.002738082,0.002738082
208,0,0,0,0,0,0,0,0,0.751360136,0.655786091,0.751360136,0.655786091,0,0,0.001342422,0.001342422
209,0.274695814,0.089466333,0.219919805,0.010619895,0.219919805,0.010619895,0.274695814,0.089466333,0.604878833,0.688023571,0.604878833,0.688023571,0.000732131,0.000732131,0.044724168,0.044724168
210,0,0,0,0,0,0,0,0,0.57746523,0.627041348,0.57746523,0.627041348,0,0,0.000954843,0.000954843
211,0.053593609,0.032587476,0.017935668,0.00231428,0.017935668,0.00231428,0.053593609,0.032587476,0.572774113,0.691368491,0.572774113,0.691368491,0,0,0.000632281,0.000632281
212,0.008198895,0.008462984,0.01846125,0.009851351,0.01846125,0.009851351,0.008198895,0.008462984,0.764786848,0.59956194,0.764786848,0.59956194,0.002981423,0.002981423,0.015902864,0.015902864
213,0.615824978,0.031404946,0.42255479,0.029431853,0.42255479,0.029431853,0.615824978,0.031404946,0.920435468,0.925730989,0.920435468,0.925730989,2.47E-05,2.47E-05,0.138522955,0.138522955
214,0.5441103,0.044215415,0.297901601,0.038482938,0.297901601,0.038482938,0.5441103,0.044215415,0.89562865,0.8554671,0.89562865,0.8554671,0.031487606,0.031487606,0.206241901,0.206241901
215,0.40209203,0.011963486,0.079235697,0.005976092,0.079235697,0.005976092,0.40209203,0.011963486,0.918337913,0.785806326,0.918337913,0.785806326,0.005756707,0.005756707,0.086594404,0.086594404
216,0.089262529,0.046451289,0.013477868,0.002004863,0.013477868,0.002004863,0.089262529,0.046451289,0.68136617,0.752897005,0.68136617,0.752897005,0.000279882,0.000279882,0.003852343,0.003852343
217,0.022318632,0.021106185,0.030826079,0.013263732,0.030826079,0.013263732,0.022318632,0.021106185,0.802830937,0.746003945,0.802830937,0.746003945,0.00114475,0.00114475,0.010285937,0.010285937
218,0.477436999,0.154704273,0.43150154,0.032542292,0.43150154,0.032542292,0.477436999,0.154704273,0.699849059,0.921912132,0.699849059,0.921912132,0.014921153,0.014921153,0.242868983,0.242868983
219,9.77E-05,8.87E-05,0,0,0,0,9.77E-05,8.87E-05,0.640555084,1.242162848,0.640555084,1.242162848,0,0,0.002173706,0.002173706
220,0.343924233,0.004968741,0.134620362,0.003833626,0.134620362,0.003833626,0.343924233,0.004968741,0.507796556,0.633757915,0.507796556,0.633757915,0.002798154,0.002798154,0.059271756,0.059271756
221,0.16997626,0.020182339,0.035754219,0.028870745,0.035754219,0.028870745,0.16997626,0.020182339,0.415504547,0.444086784,0.415504547,0.444086784,0.034322392,0.034322392,0.039837402,0.039837402
222,0.410024736,0.004362194,0.350331708,0.000593439,0.350331708,0.000593439,0.410024736,0.004362194,0.769378253,0.599719167,0.769378253,0.599719167,0.000645626,0.000645626,0.288942859,0.288942859
223,0.015747949,0.001091204,0.000511457,0.000818007,0.000511457,0.000818007,0.015747949,0.001091204,0.333519355,0.311258448,0.333519355,0.311258448,0.025055069,0.025055069,0.316226934,0.316226934
224,0.418107825,0.014359807,0.421924164,0.020680295,0.421924164,0.020680295,0.418107825,0.014359807,0.636502791,0.653389272,0.636502791,0.653389272,0.030814724,0.030814724,0.441815021,0.441815021
225,0,0,0,0,0,0,0,0,0.858999188,0.569657751,0.858999188,0.569657751,0,0,0.000317316,0.000317316
226,0.429068022,0.110570207,0.401171602,0.066748187,0.401171602,0.066748187,0.429068022,0.110570207,0.605898391,0.649067401,0.605898391,0.649067401,0.037639774,0.037639774,0.151455965,0.151455965
227,0.000254231,0.000324803,0.000340286,0.000406145,0.000340286,0.000406145,0.000254231,0.000324803,0.768244178,0.582823648,0.768244178,0.582823648,0.000852929,0.000852929,0.00107367,0.00107367
228,0.000171359,0.000178461,0.000342718,0.000422641,0.000342718,0.000422641,0.000171359,0.000178461,0.518160934,0.514367413,0.518160934,0.514367413,0.001191812,0.001191812,0.0016169,0.0016169
229,0.012220031,0.014342599,0.021778393,0.019873127,0.021778393,0.019873127,0.012220031,0.014342599,0.712174911,0.685113865,0.712174911,0.685113865,0.015475423,0.015475423,0.025677507,0.025677507
230,0.028661933,0.022701005,0.016618778,0.00908309,0.016618778,0.00908309,0.028661933,0.022701005,0.674229418,0.709062358,0.674229418,0.709062358,0,0,0.000777203,0.000777203
231,0.014742254,0.015680211,0.023595821,0.022651734,0.023595821,0.022651734,0.014742254,0.015680211,0.642144171,0.957124991,0.642144171,0.957124991,0.018130437,0.018130437,0.036055369,0.036055369
232,0.045748481,0.051428534,0.074831267,0.051451031,0.074831267,0.051451031,0.045748481,0.051428534,0.687527006,0.608876314,0.687527006,0.608876314,0.009619004,0.009619004,0.041711094,0.041711094
233,0.041031558,0.044048909,0.052149331,0.047103103,0.052149331,0.047103103,0.041031558,0.044048909,0.584677488,0.644621977,0.584677488,0.644621977,0.023597104,0.023597104,0.055160243,0.055160243
234,0.002465787,0.004378392,0.009863148,0.013488033,0.009863148,0.013488033,0.002465787,0.004378392,0.413480842,0.38864012,0.413480842,0.38864012,0.016042335,0.016042335,0.014036679,0.014036679
235,0.000175864,0.00031309,0.000703457,0.000926668,0.000703457,0.000926668,0.000175864,0.00031309,0.526644095,0.577279964,0.526644095,0.577279964,0.001216121,0.001216121,0.001088175,0.001088175
236,0.471235884,0.034810435,0.350883896,0.013503316,0.350883896,0.013503316,0.471235884,0.034810435,0.452589226,0.588345376,0.452589226,0.588345376,0.030582458,0.030582458,0.245641219,0.245641219
237,0.001219367,0.002235848,0.004306136,0.007082528,0.004306136,0.007082528,0.001219367,0.002235848,0.434946528,0.438190383,0.434946528,0.438190383,0.013787192,0.013787192,0.020877578,0.020877578
238,0.029883473,0.032549087,0.047722097,0.015804848,0.047722097,0.015804848,0.029883473,0.032549087,0.485593739,0.53971366,0.485593739,0.53971366,0.016399596,0.016399596,0.049652197,0.049652197
239,0.000505295,0.000481094,0.000500148,0.000411341,0.000500148,0.000411341,0.000505295,0.000481094,0.579798828,0.505972647,0.579798828,0.505972647,0.000545558,0.000545558,0.00087898,0.00087898
240,0.384371274,0.006873101,0.233791648,0.00913863,0.233791648,0.00913863,0.384371274,0.006873101,0.446072161,0.516663968,0.446072161,0.516663968,0.007876125,0.007876125,0.171432771,0.171432771
241,0.005019759,0.003524034,0.008466103,0.002462659,0.008466103,0.002462659,0.005019759,0.003524034,0.616049475,0.518153048,0.616049475,0.518153048,0,0,0.000728903,0.000728903
242,0.009535982,0.006382168,0.00186408,0.002320275,0.00186408,0.002320275,0.009535982,0.006382168,0.566665949,0.633165804,0.566665949,0.633165804,0.003274045,0.003274045,0.003553447,0.003553447
243,0.008646483,0.010695059,0.020316043,0.031115763,0.020316043,0.031115763,0.008646483,0.010695059,0.429003761,0.421790962,0.429003761,0.421790962,0.024359064,0.024359064,0.016407852,0.016407852
244,0.003811351,0.00303717,0.001092225,0.0006002,0.001092225,0.0006002,0.003811351,0.00303717,0.398399922,0.464441437,0.398399922,0.464441437,0.00205522,0.00205522,0.00278958,0.00278958
245,0.42483353,0.003807689,0.384742623,0.006904937,0.384742623,0.006904937,0.42483353,0.003807689,0.557505969,0.596081564,0.557505969,0.596081564,0.005995883,0.005995883,0.330935517,0.330935517
246,0.19129399,0.055588607,0.215759979,0.02675641,0.215759979,0.02675641,0.19129399,0.055588607,0.498295802,0.487997719,0.498295802,0.487997719,0.05484736,0.05484736,0.192282651,0.192282651
247,0.01521225,0.008059585,0.001602373,0.000301374,0.001602373,0.000301374,0.01521225,0.008059585,0.68464646,0.830160453,0.68464646,0.830160453,0,0,0.000449362,0.000449362
248,0.434990607,0.045391884,0.324446316,0.036734752,0.324446316,0.036734752,0.434990607,0.045391884,0.605520626,0.620014908,0.605520626,0.620014908,0.004172073,0.004172073,0.252139536,0.252139536
249,0.008219978,0.007425071,0.011255125,0.003223592,0.011255125,0.003223592,0.008219978,0.007425071,0.718126014,0.647647658,0.718126014,0.647647658,0.005593041,0.005593041,0.013570168,0.013570168
250,4.12E-05,5.04E-05,0,0,0,0,4.12E-05,5.04E-05,0.822853635,0.852049454,0.822853635,0.852049454,0,0,0.000345496,0.000345496
251,0.007603008,0.005978701,0.006918582,0.006983539,0.006918582,0.006983539,0.007603008,0.005978701,0.608560239,0.540079568,0.608560239,0.540079568,0.00362031,0.00362031,0.006507391,0.006507391
252,0.005258484,0.004713357,0.00016467,2.16E-05,0.00016467,2.16E-05,0.005258484,0.004713357,1.257175256,0.77320249,1.257175256,0.77320249,0,0,0.000506269,0.000506269
253,0.199281697,0.044598047,0.173738991,0.030219533,0.173738991,0.030219533,0.199281697,0.044598047,0.410199829,0.364865535,0.410199829,0.364865535,0.0558368,0.0558368,0.216173778,0.216173778
254,0.535926781,0.018076055,0.413000003,0.004040634,0.413000003,0.004040634,0.535926781,0.018076055,0.632207646,0.547478372,0.632207646,0.547478372,0.001959195,0.001959195,0.406211054,0.406211054
255,0.001201076,0.001482454,0.001692349,0.002377483,0.001692349,0.002377483,0.001201076,0.001482454,0.68812519,0.725523701,0.68812519,0.725523701,0.001358469,0.001358469,0.005914287,0.005914287
256,0.37351998,0.016605662,0.356871636,0.02575006,0.356871636,0.02575006,0.37351998,0.016605662,0.886550984,0.708630392,0.886550984,0.708630392,0.004591103,0.004591103,0.370310624,0.370310624
257,0.000259412,0.000159617,0,0,0,0,0.000259412,0.000159617,0.369229784,0.366855075,0.369229784,0.366855075,0,0,0.000361017,0.000361017
258,0.000269628,0.000118433,0,0,0,0,0.000269628,0.000118433,0.554444171,0.560356571,0.554444171,0.560356571,0,0,0.000326313,0.000326313
259,0.000283496,6.69E-05,0,0,0,0,0.000283496,6.69E-05,0.448680503,0.403804067,0.448680503,0.403804067,0,0,0.000340548,0.000340548
260,0.068622984,0.001502557,0.000327267,0.00040646,0.000327267,0.00040646,0.068622984,0.001502557,0.67524926,0.485070373,0.67524926,0.485070373,0.000579941,0.000579941,0.000856808,0.000856808
261,0.006895682,0.005228,0.001463535,0.001529374,0.001463535,0.001529374,0.006895682,0.005228,0.578018478,0.485068875,0.578018478,0.485068875,0.001449258,0.001449258,0.001434167,0.001434167
262,0.000878367,0.000996514,0.001474049,0.001588542,0.001474049,0.001588542,0.000878367,0.000996514,0.580278922,0.49306232,0.580278922,0.49306232,0.001288258,0.001288258,0.001362595,0.001362595
263,0.006574104,0.002644605,0.001147251,0.001011203,0.001147251,0.001011203,0.006574104,0.002644605,0.613573724,0.490580003,0.613573724,0.490580003,0.001147748,0.001147748,0.00157813,0.00157813
264,0.012780514,0.004495526,0,0,0,0,0.012780514,0.004495526,0.452664571,0.4485365,0.452664571,0.4485365,0,0,0.000257053,0.000257053
265,0.017488914,0.018583545,0.025828617,0.00527767,0.025828617,0.00527767,0.017488914,0.018583545,0.506809079,0.467646382,0.506809079,0.467646382,0.000922844,0.000922844,0.001625044,0.001625044
